city,Year,Month,Hour,Mean_GHI_Wh_m2,Mean_DNI_Wh_m2,Mean_DHI_Wh_m2,Mean_Temperature_C,Mean_Dew_Point_C,Mean_Wind_Speed_ms,Mean_Station_Pressure_Pa
Calgary,1999,2,18,0.04,0.0,0.04,-0.39,-10.91,4.54,88127.86
Calgary,1999,2,19,0.0,0.0,0.0,-1.53,-11.31,3.74,88130.36
Calgary,1999,2,20,0.0,0.0,0.0,-2.0,-11.4,3.5,88142.86
Calgary,1999,2,21,0.0,0.0,0.0,-2.92,-11.54,3.65,88132.86
Calgary,1999,2,22,0.0,0.0,0.0,-3.62,-11.85,3.07,88146.07
Calgary,1999,2,23,0.0,0.0,0.0,-4.36,-11.87,2.75,88148.21
Calgary,1999,3,0,0.0,0.0,0.0,-3.83,-8.45,2.74,88603.23
Calgary,1999,3,1,0.0,0.0,0.0,-4.33,-8.88,2.88,88604.52
Calgary,1999,3,2,0.0,0.0,0.0,-4.81,-9.2,2.5,88594.52
Calgary,1999,3,3,0.0,0.0,0.0,-5.32,-9.32,2.54,88591.61
Calgary,1999,3,4,0.0,0.0,0.0,-5.3,-9.42,2.51,88594.52
Calgary,1999,3,5,0.0,0.0,0.0,-5.54,-9.27,2.52,88598.39
Calgary,1999,3,6,2.06,0.99,1.03,-5.42,-9.26,2.43,88607.74
Calgary,1999,3,7,21.16,19.93,18.23,-4.25,-8.37,2.73,88621.61
Calgary,1999,3,8,124.11,205.68,69.09,-1.75,-7.22,2.53,88629.35
Calgary,1999,3,9,250.56,343.47,115.74,0.42,-7.07,3.34,88634.19
Calgary,1999,3,10,361.84,420.6,154.01,2.22,-7.29,4.16,88615.16
Calgary,1999,3,11,438.81,469.91,170.16,3.51,-7.34,5.18,88596.77
Calgary,1999,3,12,473.36,488.4,176.41,4.35,-7.41,5.0,88565.81
Calgary,1999,3,13,454.03,448.23,186.49,4.92,-7.49,5.05,88537.74
Calgary,1999,3,14,417.64,484.43,152.8,5.04,-7.56,5.42,88530.65
Calgary,1999,3,15,338.92,463.15,128.4,4.69,-7.49,5.58,88531.94
Calgary,1999,3,16,236.86,413.66,100.99,4.29,-7.38,5.39,88541.29
Calgary,1999,3,17,123.27,356.22,57.32,2.55,-7.3,4.75,88560.32
Calgary,1999,3,18,16.31,97.0,9.48,0.39,-7.63,4.25,88580.0
Calgary,1999,3,19,0.0,0.0,0.0,-0.74,-7.83,4.07,88600.65
Calgary,1999,3,20,0.0,0.0,0.0,-1.92,-7.78,3.65,88630.32
Calgary,1999,3,21,0.0,0.0,0.0,-2.69,-8.05,2.89,88637.74
Calgary,1999,3,22,0.0,0.0,0.0,-3.09,-8.11,2.73,88637.74
Calgary,1999,3,23,0.0,0.0,0.0,-3.34,-8.27,2.71,88635.48
Calgary,1999,4,0,0.0,0.0,0.0,0.72,-5.14,3.4,89026.67
Calgary,1999,4,1,0.0,0.0,0.0,0.37,-5.01,3.35,89019.33
Calgary,1999,4,2,0.0,0.0,0.0,0.09,-5.0,2.87,89018.0
Calgary,1999,4,3,0.0,0.0,0.0,-0.28,-5.4,3.34,89033.33
Calgary,1999,4,4,0.0,0.0,0.0,-0.66,-5.54,2.97,89050.67
Calgary,1999,4,5,1.96,0.92,0.98,-0.3,-5.3,3.69,89065.0
Calgary,1999,4,6,36.09,51.47,28.47,1.12,-4.61,3.76,89087.0
Calgary,1999,4,7,114.93,178.71,64.64,2.95,-4.2,4.15,89096.0
Calgary,1999,4,8,249.14,293.19,125.25,4.37,-4.39,4.36,89099.67
Calgary,1999,4,9,378.7,382.69,167.51,5.97,-4.57,4.51,89091.0
Calgary,1999,4,10,474.34,436.48,189.58,7.2,-4.83,4.85,89073.67
Calgary,1999,4,11,557.53,495.63,201.53,8.49,-5.3,5.03,89041.0
Calgary,1999,4,12,531.31,443.62,201.61,9.28,-5.86,5.15,89014.67
Calgary,1999,4,13,559.32,486.02,203.19,9.98,-5.93,5.08,88985.0
Calgary,1999,4,14,518.79,504.2,177.54,10.37,-6.08,5.24,88962.0
Calgary,1999,4,15,444.04,481.56,164.15,10.54,-6.19,5.76,88944.33
Calgary,1999,4,16,345.69,460.19,136.76,9.99,-6.08,5.7,88944.0
Calgary,1999,4,17,211.8,381.18,96.23,8.82,-5.89,5.52,88939.33
Calgary,1999,4,18,77.74,269.09,40.19,7.13,-5.82,4.4,88942.33
Calgary,1999,4,19,7.01,20.31,5.31,5.28,-5.07,4.85,88968.33
Calgary,1999,4,20,0.0,0.0,0.0,4.17,-4.83,4.59,88999.33
Calgary,1999,4,21,0.0,0.0,0.0,3.29,-4.77,4.13,89011.33
Calgary,1999,4,22,0.0,0.0,0.0,2.22,-4.72,4.1,89007.33
Calgary,1999,4,23,0.0,0.0,0.0,1.5,-4.79,3.46,88996.67
Calgary,1999,5,0,0.0,0.0,0.0,4.84,-0.87,3.21,88860.32
Calgary,1999,5,1,0.0,0.0,0.0,4.34,-1.03,3.48,88846.45
Calgary,1999,5,2,0.0,0.0,0.0,3.86,-1.3,3.52,88843.55
Calgary,1999,5,3,0.0,0.0,0.0,3.41,-1.67,3.63,88848.39
Calgary,1999,5,4,2.28,1.06,1.13,3.25,-1.84,3.42,88858.71
Calgary,1999,5,5,25.06,56.28,18.58,4.25,-1.21,3.51,88872.26
Calgary,1999,5,6,135.22,258.63,73.04,6.3,-0.62,3.74,88866.77
Calgary,1999,5,7,267.57,407.11,108.09,8.08,-0.36,4.27,88874.52
Calgary,1999,5,8,404.7,463.66,156.24,9.57,-0.72,4.49,88868.71
Calgary,1999,5,9,523.87,501.85,192.31,10.5,-0.99,4.97,88845.48
Calgary,1999,5,10,574.09,470.52,218.72,11.4,-0.96,5.35,88829.03
Calgary,1999,5,11,633.65,451.8,264.6,12.2,-1.01,5.04,88805.81
Calgary,1999,5,12,654.99,431.37,292.87,12.76,-1.24,5.2,88778.39
Calgary,1999,5,13,645.57,458.15,268.03,13.18,-1.15,5.7,88756.13
Calgary,1999,5,14,626.46,473.76,262.55,13.31,-0.93,5.66,88734.52
Calgary,1999,5,15,519.52,442.45,220.91,13.27,-1.4,6.07,88722.58
Calgary,1999,5,16,420.87,453.68,170.2,13.08,-1.29,6.12,88718.06
Calgary,1999,5,17,309.91,432.54,133.08,12.51,-1.32,6.19,88721.94
Calgary,1999,5,18,187.72,382.93,89.7,11.39,-1.38,5.54,88739.68
Calgary,1999,5,19,62.58,242.56,36.66,9.57,-0.84,5.27,88770.0
Calgary,1999,5,20,2.1,2.79,1.69,8.02,-0.85,4.95,88810.32
Calgary,1999,5,21,0.0,0.0,0.0,7.11,-0.76,4.7,88838.39
Calgary,1999,5,22,0.0,0.0,0.0,6.25,-0.82,4.19,88837.42
Calgary,1999,5,23,0.0,0.0,0.0,5.13,-0.8,4.21,88845.16
Calgary,1999,6,0,0.0,0.0,0.0,8.46,3.98,2.43,88873.33
Calgary,1999,6,1,0.0,0.0,0.0,7.67,3.8,2.59,88867.67
Calgary,1999,6,2,0.0,0.0,0.0,7.14,3.48,2.23,88864.33
Calgary,1999,6,3,0.0,0.0,0.0,6.6,3.12,2.21,88859.33
Calgary,1999,6,4,2.67,1.29,1.31,6.54,3.1,2.24,88871.67
Calgary,1999,6,5,52.17,100.79,37.88,8.16,4.62,2.18,88887.67
Calgary,1999,6,6,137.2,225.87,71.65,10.39,5.27,3.08,88887.67
Calgary,1999,6,7,242.02,294.18,112.57,11.7,5.61,3.28,88898.33
Calgary,1999,6,8,365.97,330.56,174.09,13.01,5.59,3.34,88888.33
Calgary,1999,6,9,500.46,414.6,209.09,14.05,5.53,3.14,88879.0
Calgary,1999,6,10,576.51,427.16,235.75,14.47,5.9,4.03,88859.33
Calgary,1999,6,11,597.88,395.84,257.84,15.19,6.16,4.29,88841.33
Calgary,1999,6,12,652.37,423.99,278.19,16.06,6.36,4.29,88815.67
Calgary,1999,6,13,632.99,420.06,268.95,16.58,6.16,4.29,88800.67
Calgary,1999,6,14,553.36,364.34,257.06,16.3,5.59,4.67,88790.0
Calgary,1999,6,15,446.95,334.09,204.54,15.68,6.12,5.28,88784.0
Calgary,1999,6,16,365.87,300.5,183.27,15.26,6.28,5.7,88777.0
Calgary,1999,6,17,271.88,242.44,158.31,15.11,5.94,5.03,88774.67
Calgary,1999,6,18,190.23,246.14,111.63,14.58,6.1,4.81,88789.0
Calgary,1999,6,19,91.69,223.48,53.8,12.97,5.63,4.49,88813.0
Calgary,1999,6,20,13.85,49.0,10.64,11.11,5.15,3.88,88862.0
Calgary,1999,6,21,0.0,0.0,0.0,10.23,4.78,3.42,88883.0
Calgary,1999,6,22,0.0,0.0,0.0,9.77,4.63,2.87,88896.0
Calgary,1999,6,23,0.0,0.0,0.0,9.33,4.39,3.11,88891.67
Calgary,1999,7,0,0.0,0.0,0.0,9.83,6.05,2.88,89126.77
Calgary,1999,7,1,0.0,0.0,0.0,9.43,5.86,2.92,89116.45
Calgary,1999,7,2,0.0,0.0,0.0,8.98,5.69,2.92,89107.1
Calgary,1999,7,3,0.0,0.0,0.0,8.7,5.37,3.4,89110.32
Calgary,1999,7,4,3.61,1.68,1.79,8.5,5.3,3.34,89121.94
Calgary,1999,7,5,27.03,34.11,22.96,9.72,6.02,3.36,89128.71
Calgary,1999,7,6,128.86,255.54,64.76,11.68,6.77,4.02,89143.87
Calgary,1999,7,7,249.61,380.2,96.58,13.07,7.19,4.62,89157.74
Calgary,1999,7,8,350.0,415.29,122.88,14.61,7.51,4.75,89155.81
Calgary,1999,7,9,465.91,459.08,157.37,15.86,7.57,4.98,89146.45
Calgary,1999,7,10,559.26,468.72,197.63,16.58,7.26,4.76,89136.45
Calgary,1999,7,11,566.85,431.25,205.22,17.18,7.64,5.07,89118.39
Calgary,1999,7,12,582.52,403.19,233.6,17.56,7.19,4.86,89096.13
Calgary,1999,7,13,586.82,413.43,233.79,18.03,7.79,5.08,89083.55
Calgary,1999,7,14,566.47,442.37,211.12,18.42,7.49,5.81,89075.48
Calgary,1999,7,15,533.58,446.06,214.24,18.4,7.19,5.76,89070.65
Calgary,1999,7,16,410.74,403.17,168.54,18.22,7.43,5.49,89057.74
Calgary,1999,7,17,324.61,432.14,124.7,17.62,7.06,5.37,89057.1
Calgary,1999,7,18,192.11,355.56,81.14,16.9,7.18,5.08,89066.13
Calgary,1999,7,19,86.75,254.32,46.71,15.35,6.9,4.37,89093.23
Calgary,1999,7,20,9.19,27.31,7.32,13.76,6.56,3.74,89130.97
Calgary,1999,7,21,0.0,0.0,0.0,12.59,6.7,3.71,89155.48
Calgary,1999,7,22,0.0,0.0,0.0,11.8,6.5,3.46,89160.65
Calgary,1999,7,23,0.0,0.0,0.0,10.55,6.42,3.18,89176.13
Calgary,1999,8,0,0.0,0.0,0.0,12.58,9.11,2.61,89215.16
Calgary,1999,8,1,0.0,0.0,0.0,12.12,8.75,2.38,89202.58
Calgary,1999,8,2,0.0,0.0,0.0,11.57,8.61,2.43,89207.42
Calgary,1999,8,3,0.0,0.0,0.0,10.96,8.49,2.06,89202.58
Calgary,1999,8,4,0.0,0.0,0.0,10.88,8.49,2.54,89210.65
Calgary,1999,8,5,2.83,1.34,1.41,11.15,8.62,2.26,89219.68
Calgary,1999,8,6,51.65,77.72,39.13,12.68,9.79,2.34,89228.71
Calgary,1999,8,7,121.53,163.29,70.66,14.48,10.61,2.52,89224.52
Calgary,1999,8,8,245.63,263.97,124.21,15.93,10.8,3.02,89224.52
Calgary,1999,8,9,371.94,351.58,163.56,17.05,10.95,3.19,89217.74
Calgary,1999,8,10,467.48,397.07,190.85,18.39,10.96,3.86,89202.9
Calgary,1999,8,11,569.55,471.39,208.49,19.36,11.17,4.13,89177.74
Calgary,1999,8,12,576.78,426.25,239.53,19.94,11.25,4.38,89175.48
Calgary,1999,8,13,558.14,420.92,232.11,20.17,11.15,4.78,89162.9
Calgary,1999,8,14,527.13,468.51,189.29,20.56,11.52,4.0,89145.81
Calgary,1999,8,15,488.04,491.89,179.36,20.76,11.49,4.88,89124.19
Calgary,1999,8,16,365.11,426.99,148.51,20.47,11.25,4.98,89107.74
Calgary,1999,8,17,279.28,466.7,107.83,19.56,11.1,4.72,89107.74
Calgary,1999,8,18,135.49,354.34,61.51,18.36,11.08,3.85,89104.84
Calgary,1999,8,19,27.99,101.59,19.28,16.5,10.84,3.19,89129.35
Calgary,1999,8,20,0.24,0.0,0.24,15.1,10.55,3.22,89159.35
Calgary,1999,8,21,0.0,0.0,0.0,14.35,10.29,3.47,89173.87
Calgary,1999,8,22,0.0,0.0,0.0,13.84,9.83,3.07,89179.68
Calgary,1999,8,23,0.0,0.0,0.0,13.07,9.47,2.63,89185.48
Calgary,1999,9,0,0.0,0.0,0.0,6.38,1.51,3.27,89243.33
Calgary,1999,9,1,0.0,0.0,0.0,6.01,1.36,3.24,89247.67
Calgary,1999,9,2,0.0,0.0,0.0,5.41,1.12,2.94,89248.0
Calgary,1999,9,3,0.0,0.0,0.0,5.12,0.93,3.47,89250.67
Calgary,1999,9,4,0.0,0.0,0.0,4.74,0.67,3.04,89257.33
Calgary,1999,9,5,0.04,0.01,0.02,4.61,0.52,2.95,89262.0
Calgary,1999,9,6,4.58,1.0,3.56,5.2,1.14,2.87,89275.33
Calgary,1999,9,7,101.1,183.67,61.64,7.95,2.8,2.74,89299.33
Calgary,1999,9,8,245.19,427.87,92.88,10.65,3.42,3.4,89307.0
Calgary,1999,9,9,399.79,584.21,116.27,12.63,3.44,4.01,89307.67
Calgary,1999,9,10,512.72,634.49,139.85,14.02,2.97,4.35,89289.67
Calgary,1999,9,11,504.44,529.85,159.15,14.93,2.79,4.38,89264.33
Calgary,1999,9,12,544.88,559.23,168.24,15.75,2.73,4.5,89233.67
Calgary,1999,9,13,519.83,561.64,152.04,16.25,2.25,4.34,89212.33
Calgary,1999,9,14,454.85,519.4,148.93,16.54,1.91,4.0,89190.33
Calgary,1999,9,15,362.89,481.9,127.19,16.14,1.99,4.29,89177.0
Calgary,1999,9,16,265.74,454.94,99.93,15.5,2.47,4.25,89176.33
Calgary,1999,9,17,126.05,328.35,56.92,13.63,2.75,4.04,89174.33
Calgary,1999,9,18,26.13,100.89,18.06,11.55,2.45,3.41,89190.67
Calgary,1999,9,19,0.1,0.0,0.1,10.29,2.23,3.25,89212.67
Calgary,1999,9,20,0.0,0.0,0.0,9.12,1.82,3.12,89242.67
Calgary,1999,9,21,0.0,0.0,0.0,8.25,1.78,3.26,89249.0
Calgary,1999,9,22,0.0,0.0,0.0,7.51,1.98,3.2,89253.67
Calgary,1999,9,23,0.0,0.0,0.0,6.66,1.72,3.08,89252.33
Calgary,1999,10,0,0.0,0.0,0.0,3.1,-4.87,3.49,89093.23
Calgary,1999,10,1,0.0,0.0,0.0,2.92,-4.76,3.43,89082.58
Calgary,1999,10,2,0.0,0.0,0.0,2.88,-4.98,2.91,89076.13
Calgary,1999,10,3,0.0,0.0,0.0,2.21,-5.08,3.32,89079.35
Calgary,1999,10,4,0.0,0.0,0.0,2.05,-5.04,2.97,89087.74
Calgary,1999,10,5,0.0,0.0,0.0,1.71,-5.08,2.88,89086.13
Calgary,1999,10,6,0.94,0.43,0.47,1.53,-4.99,2.97,89097.1
Calgary,1999,10,7,5.39,0.86,5.12,2.45,-4.33,3.06,89115.16
Calgary,1999,10,8,100.73,224.78,50.6,4.84,-3.55,3.06,89136.13
Calgary,1999,10,9,223.24,422.98,79.68,7.26,-3.82,4.03,89144.84
Calgary,1999,10,10,340.22,553.86,99.94,8.77,-3.9,4.58,89148.39
Calgary,1999,10,11,381.39,548.9,113.6,9.63,-4.07,4.85,89135.81
Calgary,1999,10,12,391.55,524.17,124.78,10.61,-4.38,4.68,89117.1
Calgary,1999,10,13,362.43,493.57,124.41,11.36,-4.3,5.25,89101.29
Calgary,1999,10,14,300.91,418.18,123.25,11.3,-4.23,5.56,89090.97
Calgary,1999,10,15,212.03,398.33,85.63,10.69,-4.18,5.95,89091.94
Calgary,1999,10,16,113.53,338.42,48.2,9.18,-4.3,5.56,89096.13
Calgary,1999,10,17,19.55,92.1,11.97,7.3,-4.39,4.5,89104.84
Calgary,1999,10,18,0.02,0.0,0.02,6.06,-4.64,3.71,89126.13
Calgary,1999,10,19,0.0,0.0,0.0,5.87,-4.45,4.08,89131.61
Calgary,1999,10,20,0.0,0.0,0.0,4.92,-4.44,4.0,89137.74
Calgary,1999,10,21,0.0,0.0,0.0,4.81,-4.61,3.65,89133.55
Calgary,1999,10,22,0.0,0.0,0.0,4.33,-4.59,3.71,89124.19
Calgary,1999,10,23,0.0,0.0,0.0,3.33,-5.09,3.63,89123.55
Calgary,1999,11,0,0.0,0.0,0.0,-0.57,-6.96,2.86,88723.33
Calgary,1999,11,1,0.0,0.0,0.0,-0.89,-7.02,2.56,88722.33
Calgary,1999,11,2,0.0,0.0,0.0,-1.24,-7.4,2.91,88742.33
Calgary,1999,11,3,0.0,0.0,0.0,-1.54,-7.48,2.57,88733.0
Calgary,1999,11,4,0.0,0.0,0.0,-1.45,-7.43,2.78,88733.0
Calgary,1999,11,5,0.0,0.0,0.0,-1.8,-7.42,2.97,88735.0
Calgary,1999,11,6,0.0,0.0,0.0,-1.85,-7.29,3.12,88741.33
Calgary,1999,11,7,1.94,0.92,0.95,-1.58,-7.31,2.88,88734.0
Calgary,1999,11,8,21.12,60.57,13.59,-0.19,-6.52,3.19,88754.0
Calgary,1999,11,9,120.98,311.86,58.38,1.77,-5.8,3.48,88748.67
Calgary,1999,11,10,188.35,379.24,79.9,3.61,-5.56,3.62,88733.67
Calgary,1999,11,11,244.3,442.47,92.48,4.98,-5.36,3.8,88697.67
Calgary,1999,11,12,269.3,486.67,94.6,6.03,-5.52,3.91,88651.33
Calgary,1999,11,13,240.99,463.8,88.92,6.28,-5.53,4.05,88627.33
Calgary,1999,11,14,189.23,457.83,68.83,5.81,-5.58,4.15,88616.33
Calgary,1999,11,15,102.41,346.64,44.78,4.97,-5.56,3.6,88628.67
Calgary,1999,11,16,22.78,143.1,12.63,3.47,-5.79,3.6,88638.33
Calgary,1999,11,17,0.01,0.0,0.01,2.92,-6.05,4.06,88641.67
Calgary,1999,11,18,0.0,0.0,0.0,1.85,-6.1,3.82,88641.33
Calgary,1999,11,19,0.0,0.0,0.0,1.05,-6.36,3.33,88642.0
Calgary,1999,11,20,0.0,0.0,0.0,0.62,-6.48,3.0,88648.0
Calgary,1999,11,21,0.0,0.0,0.0,0.24,-6.55,3.33,88651.33
Calgary,1999,11,22,0.0,0.0,0.0,-0.28,-6.8,3.08,88649.33
Calgary,1999,11,23,0.0,0.0,0.0,-0.31,-6.76,3.0,88657.33
Calgary,1999,12,0,0.0,0.0,0.0,-1.67,-10.37,4.23,88846.77
Calgary,1999,12,1,0.0,0.0,0.0,-1.7,-10.5,4.48,88850.65
Calgary,1999,12,2,0.0,0.0,0.0,-2.15,-10.66,4.17,88869.68
Calgary,1999,12,3,0.0,0.0,0.0,-2.32,-10.65,3.77,88869.03
Calgary,1999,12,4,0.0,0.0,0.0,-2.85,-10.79,3.21,88860.0
Calgary,1999,12,5,0.0,0.0,0.0,-2.76,-10.76,2.98,88861.61
Calgary,1999,12,6,0.0,0.0,0.0,-2.42,-10.59,3.4,88864.19
Calgary,1999,12,7,0.0,0.0,0.0,-2.6,-10.71,3.21,88868.39
Calgary,1999,12,8,4.0,1.88,2.01,-1.86,-10.55,2.99,88881.29
Calgary,1999,12,9,50.91,226.5,27.84,-0.59,-9.81,3.67,88901.29
Calgary,1999,12,10,117.75,347.31,50.43,1.24,-9.14,4.19,88909.03
Calgary,1999,12,11,183.32,480.56,61.4,3.06,-8.98,4.76,88865.81
Calgary,1999,12,12,209.61,554.7,57.05,3.6,-9.17,4.86,88830.32
Calgary,1999,12,13,195.5,543.05,56.06,4.19,-9.08,4.88,88800.65
Calgary,1999,12,14,148.2,513.7,45.8,4.07,-9.03,5.14,88785.81
Calgary,1999,12,15,69.55,415.62,24.67,2.5,-9.39,4.68,88797.1
Calgary,1999,12,16,4.73,2.49,2.56,1.17,-9.58,4.52,88805.81
Calgary,1999,12,17,0.0,0.0,0.0,0.33,-9.76,4.76,88804.19
Calgary,1999,12,18,0.0,0.0,0.0,-0.17,-9.73,4.51,88805.81
Calgary,1999,12,19,0.0,0.0,0.0,-0.7,-10.08,4.33,88802.9
Calgary,1999,12,20,0.0,0.0,0.0,-0.57,-10.11,4.24,88809.68
Calgary,1999,12,21,0.0,0.0,0.0,-1.01,-10.02,4.57,88807.74
Calgary,1999,12,22,0.0,0.0,0.0,-1.4,-10.32,4.45,88820.32
Calgary,1999,12,23,0.0,0.0,0.0,-1.35,-10.32,4.23,88842.26
Calgary,2000,1,0,0.0,0.0,0.0,-11.39,-16.55,2.88,88714.84
Calgary,2000,1,1,0.0,0.0,0.0,-11.74,-16.52,2.48,88713.55
Calgary,2000,1,2,0.0,0.0,0.0,-11.9,-16.83,2.63,88736.45
Calgary,2000,1,3,0.0,0.0,0.0,-12.0,-16.73,2.49,88725.81
Calgary,2000,1,4,0.0,0.0,0.0,-11.91,-16.66,2.59,88718.06
Calgary,2000,1,5,0.0,0.0,0.0,-12.28,-17.02,2.55,88708.71
Calgary,2000,1,6,0.0,0.0,0.0,-12.12,-16.91,2.35,88711.61
Calgary,2000,1,7,0.0,0.0,0.0,-12.13,-16.91,2.06,88704.52
Calgary,2000,1,8,3.73,1.77,1.85,-11.9,-16.86,2.44,88714.84
Calgary,2000,1,9,57.4,160.85,37.17,-10.33,-15.75,2.53,88734.52
Calgary,2000,1,10,131.17,357.7,51.75,-9.08,-14.65,2.7,88738.06
Calgary,2000,1,11,194.43,420.79,72.74,-7.22,-13.85,2.79,88700.97
Calgary,2000,1,12,242.96,519.72,77.89,-6.08,-13.32,3.23,88645.81
Calgary,2000,1,13,232.57,486.36,80.73,-5.57,-13.23,3.23,88624.52
Calgary,2000,1,14,201.52,511.84,68.1,-5.54,-13.2,3.49,88615.81
Calgary,2000,1,15,126.2,491.22,40.91,-6.05,-13.57,3.42,88648.39
Calgary,2000,1,16,37.21,280.32,14.66,-7.24,-13.95,3.47,88666.13
Calgary,2000,1,17,1.05,0.83,0.19,-8.3,-14.44,3.79,88686.45
Calgary,2000,1,18,0.0,0.0,0.0,-9.16,-14.79,3.59,88690.0
Calgary,2000,1,19,0.0,0.0,0.0,-9.55,-15.05,3.47,88702.9
Calgary,2000,1,20,0.0,0.0,0.0,-9.55,-15.01,3.5,88714.19
Calgary,2000,1,21,0.0,0.0,0.0,-9.99,-15.45,2.92,88727.74
Calgary,2000,1,22,0.0,0.0,0.0,-10.46,-15.94,2.58,88732.58
Calgary,2000,1,23,0.0,0.0,0.0,-10.78,-16.1,2.7,88747.42
Calgary,2000,2,0,0.0,0.0,0.0,-7.53,-12.81,3.28,88790.0
Calgary,2000,2,1,0.0,0.0,0.0,-8.28,-13.5,2.62,88782.41
Calgary,2000,2,2,0.0,0.0,0.0,-8.38,-13.81,3.11,88773.79
Calgary,2000,2,3,0.0,0.0,0.0,-8.64,-14.12,2.72,88771.38
Calgary,2000,2,4,0.0,0.0,0.0,-9.43,-14.59,3.04,88773.45
Calgary,2000,2,5,0.0,0.0,0.0,-9.68,-14.8,2.37,88775.86
Calgary,2000,2,6,0.0,0.0,0.0,-9.69,-14.84,2.92,88767.24
Calgary,2000,2,7,2.35,1.1,1.15,-9.77,-14.83,2.63,88780.69
Calgary,2000,2,8,25.9,58.08,18.26,-8.49,-13.83,2.87,88803.1
Calgary,2000,2,9,133.55,308.51,64.89,-6.41,-12.46,3.03,88827.93
Calgary,2000,2,10,237.13,442.82,93.87,-4.56,-11.18,3.2,88836.9
Calgary,2000,2,11,311.9,479.87,121.33,-3.01,-10.17,3.87,88828.62
Calgary,2000,2,12,356.0,516.82,130.18,-2.19,-9.85,3.43,88786.55
Calgary,2000,2,13,338.69,499.36,125.01,-2.01,-9.61,3.76,88755.86
Calgary,2000,2,14,303.9,509.69,110.48,-2.08,-9.67,3.58,88741.72
Calgary,2000,2,15,226.15,477.53,85.41,-2.35,-9.96,3.44,88747.93
Calgary,2000,2,16,129.44,453.46,47.85,-3.34,-10.08,3.47,88758.62
Calgary,2000,2,17,29.52,192.42,13.38,-4.83,-10.8,3.11,88762.76
Calgary,2000,2,18,0.08,0.02,0.05,-5.55,-11.22,2.98,88788.28
Calgary,2000,2,19,0.0,0.0,0.0,-6.25,-11.58,3.36,88786.9
Calgary,2000,2,20,0.0,0.0,0.0,-6.48,-11.69,3.13,88791.03
Calgary,2000,2,21,0.0,0.0,0.0,-6.46,-11.75,3.29,88793.45
Calgary,2000,2,22,0.0,0.0,0.0,-6.91,-12.24,2.94,88795.52
Calgary,2000,2,23,0.0,0.0,0.0,-7.02,-12.3,2.93,88791.72
Calgary,2000,3,0,0.0,0.0,0.0,-2.69,-8.25,3.27,88823.55
Calgary,2000,3,1,0.0,0.0,0.0,-2.67,-8.43,3.33,88833.87
Calgary,2000,3,2,0.0,0.0,0.0,-3.32,-8.8,3.17,88828.06
Calgary,2000,3,3,0.0,0.0,0.0,-3.38,-8.92,2.79,88828.71
Calgary,2000,3,4,0.0,0.0,0.0,-3.24,-8.81,3.24,88843.55
Calgary,2000,3,5,0.0,0.0,0.0,-3.52,-8.95,3.17,88852.26
Calgary,2000,3,6,1.99,0.95,0.99,-3.05,-8.94,3.19,88855.48
Calgary,2000,3,7,32.77,57.2,23.91,-2.26,-8.39,3.49,88858.06
Calgary,2000,3,8,155.59,264.52,84.5,-1.07,-7.99,4.23,88864.84
Calgary,2000,3,9,269.03,350.13,127.48,0.24,-7.52,4.42,88868.06
Calgary,2000,3,10,384.8,421.43,169.15,1.26,-7.26,4.88,88866.45
Calgary,2000,3,11,465.93,469.59,191.16,2.07,-7.41,4.93,88832.58
Calgary,2000,3,12,503.74,515.91,186.29,2.85,-7.21,4.64,88791.29
Calgary,2000,3,13,488.37,491.97,191.33,3.13,-7.15,5.55,88755.16
Calgary,2000,3,14,406.31,394.72,188.47,3.22,-7.14,5.13,88735.48
Calgary,2000,3,15,343.58,419.19,151.06,3.19,-7.28,5.06,88734.84
Calgary,2000,3,16,244.26,396.63,111.26,2.72,-7.29,4.93,88743.55
Calgary,2000,3,17,121.3,343.63,57.58,1.68,-7.19,4.56,88757.1
Calgary,2000,3,18,22.15,128.59,12.39,0.42,-7.08,3.84,88782.58
Calgary,2000,3,19,0.0,0.0,0.0,-0.33,-7.02,3.9,88810.65
Calgary,2000,3,20,0.0,0.0,0.0,-0.57,-7.21,3.97,88841.94
Calgary,2000,3,21,0.0,0.0,0.0,-1.14,-7.57,3.56,88844.52
Calgary,2000,3,22,0.0,0.0,0.0,-1.33,-7.76,3.55,88847.1
Calgary,2000,3,23,0.0,0.0,0.0,-2.08,-8.16,3.11,88842.58
Calgary,2000,4,0,0.0,0.0,0.0,0.7,-6.03,3.34,89074.67
Calgary,2000,4,1,0.0,0.0,0.0,0.2,-5.91,3.71,89067.67
Calgary,2000,4,2,0.0,0.0,0.0,-0.08,-5.97,3.41,89060.67
Calgary,2000,4,3,0.0,0.0,0.0,-0.26,-6.24,3.42,89064.0
Calgary,2000,4,4,0.0,0.0,0.0,-0.99,-6.45,3.15,89062.67
Calgary,2000,4,5,2.23,1.07,1.11,-0.98,-6.6,3.03,89064.0
Calgary,2000,4,6,49.11,98.31,34.01,0.4,-5.56,3.21,89075.67
Calgary,2000,4,7,166.09,282.52,85.06,2.59,-4.87,3.73,89077.67
Calgary,2000,4,8,295.25,376.6,132.47,4.44,-4.78,4.52,89064.33
Calgary,2000,4,9,414.48,409.88,184.09,5.81,-4.63,4.58,89054.0
Calgary,2000,4,10,494.31,422.56,215.17,7.03,-4.96,4.61,89034.0
Calgary,2000,4,11,558.77,427.21,249.64,7.97,-4.94,4.09,88999.67
